2001	Information 	Unknown 	2022-01-30 14:22:43 	Connection established successfully with database 
2002	Information 	Unknown 	2022-02-06 13:22:09 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:22:12 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:22:12 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:12 	The 'SELECT id, user, type, level FROM users WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:12 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:12 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:12 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:12 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:22:12 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:22:30 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:22:30 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:30 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:22:30 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:22:30 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:22:30 	The 'SELECT user FROM users WHERE id = ?' query executed successfully 
2001	Information 	Unknown 	2022-02-06 13:22:39 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:22:39 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:39 	The 'UPDATE users SET pass = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:22:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:22:39 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:22:39 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:39 	The 'SELECT id, user, type, level FROM users WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:39 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:39 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:39 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:39 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:22:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:22:55 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:22:55 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:22:55 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:22:55 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:22:56 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:22:56 	The 'SELECT user FROM users WHERE id = ?' query executed successfully 
2001	Information 	Unknown 	2022-02-06 13:22:59 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:22:59 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:22:59 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:22:59 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:22:59 	The 'SELECT user FROM users WHERE id = ?' query executed successfully 
2001	Information 	Unknown 	2022-02-06 13:23:30 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:23:30 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:30 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:23:30 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:23:31 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:23:31 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:31 	The 'SELECT id, user, type, level FROM users WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:31 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:31 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:31 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:31 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:23:31 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:23:46 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:23:46 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:46 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:46 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:46 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:47 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:47 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:23:47 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:23:47 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:23:47 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:47 	The 'SELECT * FROM videos WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:23:47 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:23:49 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:23:49 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:49 	The 'SELECT * FROM documents WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:23:49 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:23:50 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:23:50 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:23:50 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:23:50 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:24:00 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:24:00 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:00 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:00 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:00 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:00 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:00 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:24:00 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:24:00 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:24:00 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:00 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:24:00 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:24:01 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:24:01 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:01 	The 'SELECT id, user, type, level FROM users WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:01 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:01 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:01 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:24:01 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:24:01 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:32:56 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:32:56 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:32:56 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:32:56 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:32:56 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:32:56 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:32:56 	The 'DELETE FROM users WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:32:56 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:32:56 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:32:56 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:32:56 	The 'SELECT id, user, type, level FROM users WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:32:56 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:32:56 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:32:56 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:32:56 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 13:42:02 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 13:42:02 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 13:42:02 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-06 13:42:02 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-06 14:14:19 	Connection established successfully with database 
2001	Information 	Unknown 	2022-02-06 14:14:28 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-06 14:14:28 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 14:14:28 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 14:14:28 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 14:14:28 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 14:14:28 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-06 14:14:28 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
